budget,runtime,year,release_date,genres,vote_average,popularity,core_actor,actor_avg_age,production_companies,month,profitable,Romance,Science Fiction,Action,Drama,Thriller,Adventure,Mystery,Fantasy,Comedy,Family,Crime,Music,Documentary,History,Horror,Animation,Western,War
38500000.0,110.0,2023.0,2023/9/6,"['Horror', 'Mystery']",6.811,122.684,33.0,26.0,"[12, 76907, 11565]",9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14000000.0,93.0,2023.0,2023/9/13,"['Romance', 'Drama']",6.955,91.367,39.0,25.0,"[6626, 107108]",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60000000.0,104.0,2023.0,2023/9/13,"['Mystery', 'Thriller', 'Crime']",6.697,63.36,78.0,55.0,"[127928, 1645, 1557, 28788, 84097]",9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30000000.0,104.0,2023.0,2023/9/15,"['History', 'Comedy', 'Drama']",6.8,61.831,65.0,44.0,"[22146, 172841, 213595]",9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
50000000.0,98.0,2023.0,2023/9/14,"['Comedy', 'Crime']",6.153,45.766,45.0,15.0,"[75355, 87705, 46225, 168282, 72316, 121204, 5056, 25954, 195600, 205513, 205514, 205516]",9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500000.0,100.0,2023.0,2023/9/15,"['Family', 'Comedy']",5.8,30.425,22.0,28.0,"[166513, 220124]",9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500000.0,109.0,2023.0,2023/9/14,"['Horror', 'Thriller', 'War']",7.1,14.49,12.0,10.0,[160175],9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
170000000.0,131.0,2022.0,2022/5/24,"['Action', 'Drama']",8.2,140.587,90.0,50.0,"[82819, 10288, 4]",5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
200000000.0,126.0,2022.0,2022/5/4,"['Fantasy', 'Action', 'Adventure']",7.308,99.647,63.0,42.0,"[420, 176762]",5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12000000.0,94.0,2022.0,2022/5/12,"['Science Fiction', 'Thriller', 'Horror']",5.598,66.55,49.0,70.0,"[3172, 433, 18609, 33, 1778]",5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
70000000.0,99.0,2022.0,2022/5/20,"['Animation', 'Family', 'Comedy', 'Adventure', 'Mystery']",6.997,38.266,64.0,39.0,"[2, 10227]",5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6500000.0,100.0,2022.0,2022/5/20,"['Horror', 'Thriller', 'Fantasy']",6.144,34.343,50.0,37.0,[284],5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27000000.0,107.0,2022.0,2022/5/25,"['Drama', 'Science Fiction', 'Horror']",6.101,20.19,75.0,45.0,"[805, 806, 290]",5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38000000.0,102.0,2022.0,2022/5/26,"['Animation', 'Adventure', 'Comedy']",6.969,18.763,31.0,48.0,"[127928, 30452]",5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5000000.0,86.0,2022.0,2022/5/20,['Documentary'],6.9,9.152,6.0,21.0,"[107196, 177482]",5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200000000.0,134.0,2021.0,2021/5/26,"['Comedy', 'Crime']",8.027,215.907,87.0,46.0,"[2, 3538, 2527]",5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39000000.0,111.0,2021.0,2021/5/25,"['Horror', 'Mystery', 'Thriller']",7.455,89.558,81.0,44.0,"[12, 11565, 76907]",5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
61000000.0,96.0,2021.0,2021/5/21,"['Science Fiction', 'Thriller', 'Horror']",7.495,84.689,89.0,36.0,"[4, 2481, 29312]",5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
200000000.0,143.0,2021.0,2021/5/19,"['Action', 'Adventure', 'Crime']",7.099,55.224,87.0,48.0,"[333, 1225, 34530, 33, 105052]",5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90000000.0,148.0,2021.0,2021/5/14,"['Action', 'Crime', 'Drama', 'Horror', 'Science Fiction', 'Thriller']",6.238,48.123,167.0,43.0,[114152],5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30000000.0,88.0,2021.0,2021/5/20,"['Animation', 'Adventure', 'Family', 'Western']",7.3,40.94,62.0,19.0,"[33, 521]",5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000000.0,100.0,2021.0,2021/5/5,"['Thriller', 'Action']",6.663,34.385,79.0,33.0,"[13240, 12, 106789, 8083]",5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20000000.0,113.0,2021.0,2021/5/21,"['Comedy', 'Drama']",7.053,18.956,34.0,63.0,"[6705, 23949, 12177, 290, 99366, 118715, 11341, 167986]",5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
200000000.0,114.0,2021.0,2021/3/24,"['Action', 'Science Fiction', 'Thriller']",7.622,358.268,84.0,36.0,[923],3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17000000.0,92.0,2021.0,2021/3/18,"['Action', 'Thriller']",7.972,85.239,47.0,59.0,"[121470, 86647, 123230]",3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100000000.0,107.0,2021.0,2021/3/3,"['Animation', 'Family', 'Fantasy', 'Action', 'Adventure']",7.865,83.208,42.0,37.0,"[2, 6125]",3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45000000.0,93.0,2021.0,2021/3/25,"['Family', 'Comedy', 'Adventure', 'Animation']",7.121,78.669,69.0,44.0,"[5, 7291, 8089, 2531, 84792]",3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15000000.0,114.0,2021.0,2021/3/4,"['Drama', 'Action', 'Thriller']",6.824,66.132,48.0,37.0,"[122844, 1182, 10128, 90562, 21632, 67412, 120257]",3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000000.0,99.0,2021.0,2021/3/31,"['Horror', 'Mystery']",6.6,34.021,80.0,53.0,"[768, 3287]",3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000000.0,88.0,2021.0,2021/3/12,"['Action', 'Adventure', 'Science Fiction']",4.1,27.183,104.0,51.0,"[68628, 121204, 41735, 25140]",3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
85000000.0,99.0,2020.0,2020/2/12,"['Action', 'Science Fiction', 'Comedy', 'Family']",7.331,92.208,73.0,51.0,"[333, 10644, 77884, 4, 113750, 168701]",2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109000000.0,100.0,2020.0,2020/2/19,"['Adventure', 'Family', 'Drama']",7.565,72.024,83.0,55.0,"[787, 127928, 22213, 154402]",2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000000.0,125.0,2020.0,2020/2/13,"['Comedy', 'Romance']",7.035,45.455,58.0,33.0,"[10163, 10338, 2376]",2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200000000.0,103.0,2020.0,2020/2/29,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']",7.701,44.513,80.0,44.0,"[2, 3]",2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15000000.0,95.0,2020.0,2020/2/27,"['Action', 'Comedy']",6.452,40.15,82.0,41.0,"[19638, 17761, 67258, 290, 112609, 127844, 67260, 76992, 294, 19037, 25838, 70822, 19332]",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000000.0,109.0,2020.0,2020/2/12,"['Horror', 'Fantasy', 'Adventure', 'Mystery']",5.818,32.55,48.0,42.0,"[3172, 5, 172892]",2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16000000.0,106.0,2020.0,2020/2/14,"['Drama', 'Romance']",6.464,28.234,31.0,33.0,"[49968, 33, 10338]",2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7000000.0,124.0,2020.0,2020/2/26,"['Thriller', 'Science Fiction', 'Horror']",7.118,25.014,34.0,25.0,"[3172, 33, 6748, 107787]",2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000000.0,86.0,2020.0,2020/2/20,"['Horror', 'Mystery', 'Thriller']",5.95,19.414,56.0,35.0,"[47729, 126]",2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3000000.0,92.0,2020.0,2020/2/21,['Comedy'],6.6,13.071,19.0,52.0,"[21213, 121893]",2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460000000.0,192.0,2022.0,2022/12/14,"['Science Fiction', 'Adventure', 'Action']",7.625,261.111,56.0,55.0,"[127928, 574]",12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90000000.0,103.0,2022.0,2022/12/7,"['Animation', 'Adventure', 'Fantasy', 'Comedy', 'Action', 'Family']",8.24,202.412,73.0,51.0,[521],12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
78000000.0,189.0,2022.0,2022/12/22,"['Drama', 'Comedy']",7.413,138.717,96.0,55.0,"[4, 2527, 12139, 184518, 187221, 224269]",12.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12000000.0,102.0,2022.0,2022/12/28,"['Science Fiction', 'Horror']",7.114,78.794,45.0,29.0,"[76907, 3172, 89115]",12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3000000.0,117.0,2022.0,2022/12/9,['Drama'],7.866,73.446,53.0,33.0,"[41077, 7503]",12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000000.0,126.0,2022.0,2022/12/28,"['Comedy', 'Drama']",7.762,46.888,107.0,48.0,"[4171, 6181, 191075, 5, 23644, 22213]",12.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17000000.0,93.0,2022.0,2022/12/16,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",6.806,26.256,67.0,54.0,"[50163, 129669, 90827, 129670, 129671, 115965, 823, 62277, 100886]",12.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000000.0,90.0,2022.0,2022/12/30,"['Thriller', 'Drama', 'Romance']",5.733,21.975,64.0,37.0,"[117678, 82552, 1632]",12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000000.0,144.0,2022.0,2022/12/20,"['Music', 'History', 'Drama']",7.04,21.954,52.0,40.0,"[175627, 33681, 559, 128828, 132660, 132659]",12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13500000.0,115.0,2022.0,2022/12/9,"['Drama', 'Romance']",6.675,17.455,50.0,46.0,"[127929, 1522, 22213]",12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30000000.0,128.0,2021.0,2021/1/28,"['Drama', 'Crime', 'Thriller']",6.3,38.261,95.0,54.0,"[174, 2605]",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23000000.0,108.0,2021.0,2021/1/15,"['Action', 'Drama', 'Thriller']",6.862,36.728,131.0,50.0,"[80292, 5357, 94694, 145547, 6626]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5000000.0,108.0,2021.0,2021/1/29,['Drama'],7.218,26.986,53.0,47.0,"[114776, 114777, 96168]",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16000000.0,107.0,2021.0,2021/1/14,"['Music', 'Drama']",5.6,18.31,63.0,36.0,"[55120, 146398, 146399, 2395, 88606]",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000000.0,92.0,2021.0,2021/1/22,"['Crime', 'Drama', 'Action']",5.9,17.876,68.0,16.0,"[127834, 101187, 7724, 119056, 135346]",1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185000000.0,177.0,2022.0,2022/3/1,"['Crime', 'Mystery', 'Thriller']",7.685,186.539,66.0,43.0,"[101405, 119245, 128064, 174]",3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175000000.0,100.0,2022.0,2022/3/10,"['Animation', 'Family', 'Comedy', 'Fantasy']",7.395,177.943,53.0,23.0,"[2, 3]",3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1000000.0,106.0,2022.0,2022/3/17,"['Horror', 'Thriller', 'Mystery']",6.725,171.279,158.0,29.0,"[41077, 126587]",3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75000000.0,105.0,2022.0,2022/3/30,"['Action', 'Science Fiction', 'Fantasy']",6.05,153.841,52.0,41.0,"[5, 53462, 14439]",3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
110000000.0,123.0,2022.0,2022/3/30,"['Action', 'Adventure', 'Family', 'Comedy']",7.519,132.917,73.0,51.0,"[333, 10644, 77884, 4, 113750, 168701]",3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25000000.0,140.0,2022.0,2022/3/24,"['Action', 'Adventure', 'Science Fiction']",7.796,113.957,78.0,53.0,"[41077, 93105, 106544, 114130, 20312, 161506]",3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80000000.0,100.0,2022.0,2022/3/17,"['Family', 'Animation', 'Adventure', 'Comedy']",7.575,65.93,50.0,50.0,"[521, 30246, 1778]",3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74000000.0,112.0,2022.0,2022/3/24,"['Action', 'Adventure', 'Comedy']",6.5,59.163,82.0,45.0,"[4, 4258, 123420, 121737]",3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3000000.0,83.0,2022.0,2022/3/18,"['Horror', 'Mystery', 'Drama']",5.4,42.161,71.0,46.0,"[122323, 11341, 141525]",3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40000000.0,136.0,2022.0,2022/3/16,"['Thriller', 'Action', 'Crime']",6.665,41.676,100.0,38.0,"[33, 6734, 100640, 114732, 130448]",3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4749917.0,97.0,2022.0,2022/3/25,"['Thriller', 'Adventure', 'Drama', 'Mystery']",5.8,23.339,49.0,50.0,"[19640, 151762, 11341, 167986, 155872, 11240, 138279, 74602]",3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
165000000.0,147.0,2022.0,2022/6/1,"['Adventure', 'Action', 'Science Fiction']",6.718,119.551,57.0,48.0,"[56, 33]",6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
85000000.0,87.0,2022.0,2022/6/29,"['Animation', 'Comedy', 'Family']",7.341,89.579,54.0,69.0,"[33, 6704]",6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
85000000.0,159.0,2022.0,2022/6/22,"['Drama', 'Music']",7.545,66.977,107.0,41.0,"[174, 240, 75060]",6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17000000.0,103.0,2022.0,2022/6/22,"['Crime', 'Drama', 'Horror', 'Thriller']",7.636,58.792,61.0,28.0,"[33, 3172, 162439]",6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000000.0,105.0,2022.0,2022/6/15,"['Animation', 'Science Fiction', 'Family', 'Adventure']",7.004,41.077,65.0,40.0,"[3, 2]",6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000000.0,96.0,2022.0,2022/6/3,"['Horror', 'Mystery', 'Thriller']",6.509,33.83,33.0,38.0,"[6736, 80971, 169906, 110799]",6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
250000.0,84.0,2022.0,2022/6/16,"['Animation', 'Fantasy', 'Horror', 'Science Fiction', 'War']",6.963,17.514,11.0,23.0,[18616],6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200000.0,90.0,2022.0,2022/6/17,"['Comedy', 'Drama', 'Science Fiction']",6.341,11.991,16.0,31.0,"[61922, 7281, 6705, 52352]",6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90000000.0,170.0,2023.0,2023/3/22,"['Action', 'Thriller', 'Crime']",7.7,197.782,122.0,40.0,"[3528, 23008, 491, 264]",3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75000000.0,116.0,2023.0,2023/3/1,"['Drama', 'Action']",7.123,136.102,52.0,37.0,"[21, 12252, 148495, 102334]",3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35000000.0,123.0,2023.0,2023/3/8,"['Horror', 'Crime', 'Thriller']",7.068,94.98,158.0,37.0,"[126588, 130448, 143790, 4]",3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125000000.0,130.0,2023.0,2023/3/15,"['Comedy', 'Action', 'Fantasy']",6.57,89.037,29.0,28.0,"[12, 11565, 128064]",3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
151000000.0,134.0,2023.0,2023/3/23,"['Adventure', 'Fantasy', 'Comedy']",7.383,80.985,59.0,41.0,"[8147, 4]",3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45000000.0,92.0,2023.0,2023/3/2,"['Science Fiction', 'Action', 'Thriller']",6.04,53.314,80.0,23.0,"[122323, 133303, 13240, 5, 22213]",3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30000000.0,107.0,2023.0,2023/3/29,"['Comedy', 'Drama']",7.263,22.191,63.0,45.0,"[18, 1632]",3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
250000.0,104.0,2023.0,2023/3/30,"['Drama', 'Fantasy']",7.9,14.314,10.0,15.0,"[120144, 165435]",3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
50000000.0,101.0,2021.0,2021/2/10,"['Comedy', 'Family', 'Animation']",6.806,69.834,78.0,38.0,"[25120, 8922, 77061, 174]",2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
