budget,runtime,year,release_date,genres,vote_average,popularity,core_actor,actor_avg_age,production_companies,month,profitable,Romance,Science Fiction,Action,Drama,Thriller,Adventure,Mystery,Fantasy,Comedy,Family,Crime,Music,Documentary,History,Horror,Animation,Western,War
15600000.0,147.0,2022.0,2022/9/18,"['Comedy', 'Drama']",7.097,29.866,33.0,20.0,"[104363, 288, 7970, 6505, 2801, 76888, 81121, 47416, 8483, 2999, 7281, 19771, 94, 11237, 20691, 178407]",9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000000.0,104.0,2022.0,2022/9/8,"['Drama', 'Comedy', 'Romance']",6.54,28.978,71.0,39.0,"[1782, 2455, 10163, 33]",9.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22000000.0,115.0,2022.0,2022/9/30,"['Comedy', 'Romance']",6.787,27.401,32.0,44.0,"[33, 10105, 23876]",9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000000.0,96.0,2022.0,2022/9/2,"['Action', 'Crime', 'Thriller']",6.0,22.811,46.0,51.0,"[76991, 149070, 104678, 119056, 117761, 179981, 179982, 164800, 179983, 179986]",9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7000000.0,100.0,2022.0,2022/9/4,['Comedy'],6.117,19.709,17.0,36.0,"[16934, 121204]",9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40000000.0,99.0,2022.0,2022/9/9,"['Mystery', 'Comedy', 'Crime']",6.4,17.386,12.0,10.0,"[127929, 5654, 22213]",9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4600000.0,102.0,2022.0,2022/9/30,"['Drama', 'Romance']",6.5,6.607,36.0,64.0,"[5974, 11571]",9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
110000000.0,115.0,2021.0,2021/8/11,"['Comedy', 'Adventure', 'Science Fiction']",7.511,93.621,109.0,42.0,"[27711, 2575, 104228, 125000, 127928]",8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26000000.0,86.0,2021.0,2021/8/9,"['Animation', 'Family', 'Adventure', 'Comedy']",7.4,75.984,33.0,24.0,"[71738, 2348, 4, 8649]",8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000000.0,112.0,2021.0,2021/8/13,"['Drama', 'Music', 'Romance']",7.943,63.563,26.0,45.0,"[7460, 7981, 159430]",8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000000.0,98.0,2021.0,2021/8/12,"['Thriller', 'Horror']",7.1,40.859,45.0,38.0,"[768, 11341, 17393, 125512, 3287]",8.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25000000.0,91.0,2021.0,2021/8/25,"['Horror', 'Mystery', 'Thriller']",6.036,28.123,48.0,66.0,"[21, 88934, 13240, 33, 53152]",8.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68000000.0,116.0,2021.0,2021/8/18,"['Mystery', 'Science Fiction']",6.6,27.373,98.0,48.0,"[7493, 11370, 103490, 174]",8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165000000.0,155.0,2021.0,2021/9/15,"['Science Fiction', 'Adventure']",7.791,604.622,120.0,31.0,[923],9.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150000000.0,132.0,2021.0,2021/9/1,"['Action', 'Adventure', 'Fantasy']",7.56,100.597,42.0,43.0,[420],9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200000000.0,138.0,2021.0,2021/9/3,"['Action', 'Science Fiction', 'Adventure']",7.557,91.049,66.0,51.0,"[82819, 423, 125000]",9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110000000.0,97.0,2021.0,2021/9/30,"['Science Fiction', 'Action', 'Adventure']",6.805,83.709,84.0,50.0,"[5, 84041, 53462, 14439]",9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14000000.0,99.0,2021.0,2021/9/1,"['Romance', 'Drama']",7.074,76.131,41.0,35.0,"[6626, 107108, 88606, 158529, 107107]",9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301000000.0,163.0,2021.0,2021/9/29,"['Action', 'Adventure', 'Thriller']",7.377,73.798,103.0,44.0,"[7576, 21, 33]",9.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40000000.0,111.0,2021.0,2021/9/1,['Horror'],6.803,41.931,58.0,37.0,"[12, 76907, 141525, 206855]",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
50000000.0,120.0,2021.0,2021/9/22,"['Crime', 'Drama']",6.37,41.921,61.0,46.0,"[7429, 12, 129036]",9.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33000000.0,104.0,2021.0,2021/9/16,"['Drama', 'Western']",5.975,27.807,109.0,53.0,"[171, 16311]",9.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27500000.0,137.0,2021.0,2021/9/24,['Drama'],6.305,23.783,66.0,40.0,"[33, 2527, 10338, 1778]",9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000000.0,148.0,2021.0,2021/12/15,"['Action', 'Adventure', 'Science Fiction']",7.968,257.493,80.0,33.0,"[420, 84041, 5]",12.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85000000.0,110.0,2021.0,2021/12/1,"['Animation', 'Family', 'Music', 'Comedy']",7.9,127.536,149.0,47.0,"[33, 6704]",12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100000000.0,131.0,2021.0,2021/12/22,"['Action', 'Comedy', 'Adventure', 'Thriller']",6.768,122.84,63.0,51.0,"[5374, 78995, 127928]",12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190000000.0,147.0,2021.0,2021/12/16,"['Science Fiction', 'Action', 'Adventure']",6.436,69.601,122.0,50.0,"[174, 79, 84764]",12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75000000.0,138.0,2021.0,2021/12/7,"['Comedy', 'Science Fiction', 'Drama']",7.106,60.072,91.0,52.0,[125055],12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60000000.0,150.0,2021.0,2021/12/2,"['Crime', 'Thriller', 'Drama']",6.996,39.107,61.0,51.0,"[127929, 101082]",12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100000000.0,156.0,2021.0,2021/12/8,"['Drama', 'Romance', 'Crime']",7.011,27.18,28.0,87.0,"[127928, 56, 22213]",12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20000000.0,124.0,2021.0,2021/12/17,"['Drama', 'Romance']",6.424,21.016,55.0,39.0,"[21, 10163, 13240, 53152]",12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100000.0,130.0,2021.0,2021/12/10,"['Drama', 'Comedy']",6.749,20.408,25.0,25.0,"[7493, 88152]",12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20000000.0,100.0,2021.0,2021/12/17,"['Action', 'Thriller', 'Crime']",5.9,20.041,41.0,67.0,"[10405, 3604, 37765]",12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25000000.0,131.0,2021.0,2021/12/22,"['Drama', 'Romance']",7.0,11.595,52.0,22.0,"[102334, 1423, 13240, 5, 53152, 2510]",12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15000000.0,141.0,2021.0,2021/12/10,"['History', 'Drama', 'Action']",6.4,4.371,18.0,40.0,"[141082, 67994]",12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000000.0,151.0,2020.0,2020/12/16,"['Action', 'Adventure', 'Fantasy']",6.447,91.399,78.0,44.0,"[174, 114152, 128064, 507]",12.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150000000.0,101.0,2020.0,2020/12/25,"['Animation', 'Family', 'Comedy', 'Fantasy']",8.134,88.875,45.0,56.0,"[2, 3]",12.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60000000.0,104.0,2020.0,2020/12/3,"['Action', 'Fantasy', 'Adventure']",6.605,45.68,82.0,56.0,"[7220, 47, 248, 81620, 882]",12.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000000.0,96.0,2020.0,2020/12/23,['Drama'],8.129,40.176,79.0,64.0,"[180147, 6705, 11778, 22153, 2564]",12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000000.0,113.0,2020.0,2020/12/13,"['Thriller', 'Crime', 'Drama']",7.446,30.176,73.0,37.0,"[82968, 7493]",12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500000.0,85.0,2020.0,2020/12/10,"['Thriller', 'Romance', 'Drama', 'Mystery']",6.3,19.75,33.0,36.0,"[136721, 23301, 2481, 47729]",12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38000000.0,118.0,2020.0,2020/12/25,"['Drama', 'Western', 'Adventure']",6.971,18.326,107.0,54.0,"[4171, 8875, 33, 10338]",12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
250000000.0,162.0,2022.0,2022/11/9,"['Action', 'Adventure', 'Science Fiction']",7.136,132.585,40.0,39.0,[420],11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40000000.0,140.0,2022.0,2022/11/12,"['Comedy', 'Crime', 'Mystery']",7.044,100.657,7.0,0.0,[37871],11.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40000000.0,151.0,2022.0,2022/11/11,['Drama'],7.649,67.892,65.0,34.0,"[56, 190543]",11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35000000.0,107.0,2022.0,2022/11/17,"['Comedy', 'Thriller', 'Horror']",7.193,66.99,63.0,41.0,"[125055, 127929, 4740, 22213]",11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180000000.0,102.0,2022.0,2022/11/23,"['Animation', 'Family', 'Adventure', 'Science Fiction', 'Fantasy']",6.364,60.465,100.0,41.0,"[2, 6125]",11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000000.0,111.0,2022.0,2022/11/30,"['Action', 'Comedy', 'Crime', 'Fantasy']",7.4,59.683,52.0,61.0,"[121470, 33, 4234, 1778]",11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90000000.0,139.0,2022.0,2022/11/23,"['War', 'Drama', 'Action']",7.2,34.097,94.0,35.0,"[33681, 47729]",11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32000000.0,129.0,2022.0,2022/11/17,"['Drama', 'History']",7.263,26.48,73.0,47.0,"[81, 13184, 33, 1778]",11.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100000000.0,136.0,2022.0,2022/11/25,"['Comedy', 'Drama']",5.6,22.718,61.0,67.0,"[437, 181486, 41077]",11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000000.0,102.0,2022.0,2022/11/4,['Drama'],7.0,17.336,78.0,45.0,"[11752, 6705, 187663, 9987, 52059, 2680, 18230, 2801, 187664]",11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7000000.0,90.0,2022.0,2022/11/22,"['Family', 'Fantasy']",7.0,9.004,66.0,43.0,[],11.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75000000.0,124.0,2021.0,2021/11/18,"['Fantasy', 'Comedy', 'Adventure']",7.402,179.369,71.0,39.0,"[5, 13240, 2364, 84042]",11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25000000.0,107.0,2021.0,2021/11/24,"['Horror', 'Science Fiction', 'Action']",5.977,76.931,66.0,34.0,"[47, 342, 3287, 7220, 248]",11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200000000.0,156.0,2021.0,2021/11/3,"['Science Fiction', 'Action', 'Adventure']",6.883,67.618,79.0,42.0,[420],11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
160000000.0,118.0,2021.0,2021/11/4,"['Action', 'Comedy', 'Crime']",6.8,63.165,109.0,46.0,"[34081, 73669, 102182]",11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64000000.0,97.0,2021.0,2021/11/10,"['Family', 'Adventure', 'Comedy', 'Fantasy', 'Animation']",7.196,42.768,25.0,22.0,"[4, 8147, 114732, 30246, 7311]",11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40000000.0,133.0,2021.0,2021/11/26,"['Drama', 'Comedy', 'Romance']",6.981,38.575,42.0,38.0,"[21, 10146, 13240, 178]",11.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000000.0,144.0,2021.0,2021/11/18,"['Drama', 'History']",7.678,37.248,89.0,52.0,"[27497, 122771, 174, 907]",11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75000000.0,158.0,2021.0,2021/11/24,"['Drama', 'History', 'Crime']",6.608,30.115,64.0,54.0,"[21, 13240, 221347]",11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18000000.0,117.0,2021.0,2021/11/4,"['Drama', 'History']",6.835,20.417,75.0,49.0,"[7493, 1618, 28473, 21546, 187987]",11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8300000.0,109.0,2021.0,2021/11/19,['Drama'],7.25,19.051,42.0,35.0,[160472],11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11000000.0,98.0,2021.0,2021/11/12,"['Drama', 'History']",7.1,18.977,24.0,19.0,"[38227, 11667]",11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000000.0,115.0,2020.0,2020/9/4,"['Adventure', 'Fantasy', 'Drama', 'Action']",6.9,74.474,52.0,64.0,"[2, 103698, 89254]",9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000000.0,105.0,2020.0,2020/9/2,"['Romance', 'Drama']",7.191,70.32,39.0,27.0,"[6626, 2378, 140519, 107108]",9.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1400000.0,80.0,2020.0,2020/9/25,"['Horror', 'Adventure', 'Fantasy']",5.4,34.886,21.0,7.0,"[151769, 125084, 20416, 152885, 199241]",9.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35000000.0,130.0,2020.0,2020/9/25,"['Drama', 'History']",7.708,23.447,66.0,43.0,"[7, 2527]",9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15000000.0,105.0,2020.0,2020/9/2,['Horror'],6.279,22.428,43.0,42.0,"[1632, 72725]",9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3500000.0,93.0,2020.0,2020/9/14,['Drama'],6.519,22.309,106.0,44.0,"[89261, 92455, 100640, 128226, 37504, 89141, 109865, 8536, 147591, 8537]",9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
568443.0,82.0,2020.0,2020/9/29,"['Action', 'Crime', 'Thriller']",5.7,15.035,50.0,58.0,"[92109, 87067]",9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7200000.0,97.0,2020.0,2020/9/16,"['Thriller', 'History', 'Drama']",6.0,11.839,49.0,45.0,"[110799, 435, 2147, 102842, 139260]",9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30000000.0,109.0,2020.0,2020/10/16,"['Comedy', 'Action', 'Adventure', 'Science Fiction']",7.318,38.623,44.0,44.0,[2575],10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2500000.0,104.0,2020.0,2020/10/2,"['Horror', 'Thriller', 'Science Fiction']",6.387,36.114,47.0,47.0,"[164, 16853, 119056, 806, 2520, 290, 114338, 157740]",10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12000000.0,103.0,2020.0,2020/10/26,"['Animation', 'Family', 'Adventure', 'Fantasy']",8.211,33.372,57.0,28.0,"[23948, 13351, 142984, 11776, 1898, 30280, 726, 104, 1923, 11620, 142985, 89705, 32853]",10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16000000.0,137.0,2020.0,2020/10/22,"['Horror', 'Mystery', 'Thriller']",6.1,32.086,31.0,39.0,"[122178, 6834, 25]",10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25000000.0,128.0,2020.0,2020/10/30,"['Science Fiction', 'Action']",6.1,28.492,36.0,49.0,"[135020, 76992, 114814, 120206]",10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20000000.0,100.0,2020.0,2020/10/19,"['Action', 'Comedy', 'Fantasy']",5.535,27.99,82.0,59.0,"[20848, 92336, 141496, 290, 18922, 171436]",10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18000000.0,94.0,2020.0,2020/10/28,"['Horror', 'Drama', 'Fantasy']",6.134,26.689,44.0,25.0,"[3172, 14440, 5]",10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17800000.0,100.0,2020.0,2020/10/15,"['Animation', 'Family', 'Adventure', 'Fantasy']",7.1,22.714,50.0,35.0,"[143396, 47, 111372, 143397, 100870]",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000000.0,96.0,2020.0,2020/10/28,"['Horror', 'Mystery', 'Thriller']",6.409,21.066,32.0,31.0,"[10146, 121685, 99132, 7, 7294]",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700000.0,95.0,2020.0,2020/10/29,"['Science Fiction', 'Comedy', 'Horror']",5.982,18.565,5.0,0.0,"[130106, 25884, 146149]",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000000.0,84.0,2020.0,2020/10/23,"['Horror', 'Thriller']",6.139,17.101,41.0,54.0,"[46453, 49959, 12142]",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25000000.0,93.0,2020.0,2020/10/23,"['Romance', 'Drama']",7.858,15.065,33.0,36.0,"[8000, 10338]",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000000.0,98.0,2020.0,2020/10/21,['Thriller'],5.2,7.184,21.0,16.0,"[123232, 205007, 205008, 151331, 89123]",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,1.0,,
,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,
,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,
,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,
,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,
,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,
